Image Name,Detection,Confidence,Quality
Image Name,Detection,Confidence,Quality
frame41913.jpg,No detection,0,Good Quality
frame21080.jpg,smoke,0.3540664613246918,Bad Quality
frame3632.jpg,smoke,0.3420635163784027,Bad Quality
frame5174.jpg,smoke,0.40330684185028076,Bad Quality
frame3205.jpg,smoke,0.4215475916862488,Bad Quality
frame6698.jpg,No detection,0,Good Quality
frame9119.jpg,No detection,0,Good Quality
frame24793.jpg,No detection,0,Good Quality
frame20975.jpg,smoke,0.4514651894569397,Bad Quality
frame21635.jpg,smoke,0.4475610852241516,Bad Quality
frame753.jpg,No detection,0,Good Quality
frame30484.jpg,smoke,0.31329792737960815,Bad Quality
frame20834.jpg,smoke,0.37530025839805603,Bad Quality
frame7614.jpg,smoke,0.2834587097167969,Bad Quality
frame25313.jpg,smoke,0.36146464943885803,Bad Quality
frame1514.jpg,No detection,0,Good Quality
frame10106.jpg,smoke,0.4117780029773712,Bad Quality
frame35303.jpg,smoke,0.39633509516716003,Bad Quality
frame6293.jpg,smoke,0.32668325304985046,Bad Quality
frame32678.jpg,No detection,0,Good Quality
frame26997.jpg,smoke,0.3529466390609741,Bad Quality
frame14937.jpg,smoke,0.444477379322052,Bad Quality
